	227.4442 	-147.0275 	33.0527 	-97.6950
	317.5638 	226.3435 	149.5245 	88.1930
	1300.4546 	-197.5479 	380.4429 	1220.3292
	440.8468 	-61.8919 	-193.9139 	-367.0092
	174.3312 	-14.3066 	-88.0042 	54.4514
	322.7761 	273.7464 	-98.5248 	-7.7713
	695.6669 	-383.8386 	488.8803 	-281.7792
	618.4681 	38.2335 	-337.5747 	498.8661
	188.7953 	-67.3581 	-11.8352 	107.1890
	735.4785 	412.9632 	-139.4704 	575.7241
	1191.6284 	481.4973 	-523.1941 	946.6729
	430.3815 	-72.7851 	354.1062 	190.5844
	332.0567 	-233.2642 	180.1113 	-62.7086
	284.3422 	-175.4480 	-11.0234 	-174.5486
	1069.5364 	-498.6597 	-668.0657 	656.2910
	546.6293 	98.2540 	511.7311 	-95.2055
	221.8845 	127.0642 	56.9512 	101.8185
	400.3585 	273.3415 	99.3834 	237.0961
	1038.4575 	-642.0134 	-560.4160 	577.8668
	784.5596 	437.1469 	601.9429 	209.4854
	175.5386 	70.3854 	-76.0888 	-24.3557
	239.8530 	134.4811 	34.5618 	137.0035
	1110.7714 	-268.8532 	753.0350 	759.1130
	293.4564 	-175.6402 	-192.2144 	10.1915
	374.0723 	112.7821 	-326.4233 	-34.3671
	460.1086 	331.7113 	-234.3972 	165.0627
	1173.4589 	601.9430 	-444.2275 	893.9326
	318.5780 	-266.9171 	-35.8194 	103.6690
	415.6075 	-334.3501 	202.9165 	16.9564
	330.7643 	-0.6758 	277.1304 	-114.5580
	712.9266 	-360.0162 	-556.9012 	-224.2696
	997.3088 	269.6788 	296.8252 	903.0925
	186.1687 	92.5206 	-18.0703 	79.3421
	342.0046 	-2.1832 	278.1464 	141.8349
	1041.8046 	700.6311 	469.6954 	596.3575
	186.1251 	-62.9213 	-3.4297 	-111.6010
	425.8122 	-379.4032 	-54.1773 	122.2993
	584.6668 	-258.3065 	-412.0884 	292.9443
	823.8754 	55.6776 	809.4426 	47.5029
	826.0228 	224.8015 	-594.6277 	509.8811
	281.3390 	-197.6100 	-75.3887 	122.2354
	307.1715 	-82.8691 	-139.4261 	220.3806
	1061.7028 	-636.0314 	-508.8831 	667.4563
	363.8529 	336.0598 	-33.3397 	-11.1487
	211.0700 	80.9902 	108.2404 	-82.4509
	601.7830 	218.9813 	433.9825 	326.1432
	899.1177 	-582.0678 	636.0465 	216.4200
	228.9567 	-114.5765 	-80.2272 	120.9962
	342.1715 	144.6324 	-176.1991 	213.6345
	768.1627 	552.0119 	-379.6202 	348.9492
	1165.3560 	737.4064 	40.4148 	891.3113
	188.5116 	68.0957 	-112.2691 	8.8522
	676.2047 	-654.1302 	97.7512 	18.2814
	208.3365 	-151.3718 	-25.8969 	-18.4450
	935.8230 	27.0723 	870.6945 	314.1748
	484.3467 	-202.1667 	-241.3384 	342.4314
	448.9236 	-30.1169 	-420.3014 	67.0462
	369.3154 	205.2113 	-209.0548 	176.3476
	1100.2792 	669.6456 	455.1711 	732.6605
	577.5902 	-395.0875 	-398.8418 	-14.9855
	390.3396 	-325.9728 	-110.6609 	119.9329
	170.1998 	51.4147 	54.3316 	62.3922
	1049.5747 	10.5630 	856.4938 	591.3517
	463.3538 	39.0742 	-294.5499 	328.9276
	522.6594 	-158.9737 	-477.0179 	29.6163
	202.8208 	109.3365 	-84.9260 	-49.8956
	859.1788 	-428.0394 	717.2601 	149.3028
	212.1554 	80.3050 	-128.3128 	62.2892
	956.1884 	244.0149 	-498.3853 	766.0862
	210.8862 	103.7196 	-90.5622 	-77.6783
	1016.7921 	808.7583 	-325.6541 	505.4787
	148.3034 	55.6727 	-23.5171 	-11.1575
	552.1225 	-458.8426 	240.5384 	130.2573
	521.1907 	-405.5884 	108.6328 	275.4215
	1209.6354 	-601.0554 	225.7923 	1016.2435
	462.6595 	426.3541 	42.9841 	110.5057
	380.2129 	61.2888 	-293.9116 	-186.9346
	185.9009 	113.4125 	25.1352 	-39.8146
	1031.9312 	823.6650 	226.9993 	562.7720
	264.9750 	-40.2377 	-219.7895 	-45.4791
	232.2951 	-154.2950 	47.6154 	91.7053
	709.2073 	-629.1323 	-54.8252 	291.0018
	1152.6825 	676.1775 	282.7885 	879.3605
	285.2489 	-109.0784 	-223.7741 	34.3090
	451.4865 	-363.0526 	-15.2437 	228.7433
	348.9907 	-204.0464 	-43.7707 	-242.4127
	991.0693 	813.8048 	-330.2860 	438.9014
	263.4972 	-203.2576 	48.4675 	86.8970
	817.7496 	-584.9929 	342.7596 	435.3582
	166.0926 	-25.5543 	-60.9411 	-61.1566
	1189.0795 	244.8646 	-645.3843 	958.7563
	316.7894 	105.4157 	256.0609 	-73.8851
	400.8766 	-187.6767 	256.5829 	-200.4188
	331.6631 	-162.6036 	132.7404 	215.5474
	1182.5090 	-615.8852 	405.5036 	914.5289
	161.4323 	-39.9416 	52.1834 	-59.3720
	563.5959 	386.4850 	-361.2818 	135.1600
	330.8714 	269.3418 	-96.4052 	-90.3168
	1269.9988 	-48.3321 	530.9208 	1144.7563
	565.3777 	251.2953 	-382.8831 	-302.7973
	235.8169 	-175.1428 	-72.7402 	12.9023
	167.2153 	-27.8204 	-75.2975 	45.1386
	1192.8271 	-694.9859 	-53.1526 	958.5349
	418.2920 	380.0370 	89.6288 	65.4973
	170.7551 	-86.9559 	39.9625 	22.8469
	456.5344 	401.9048 	-76.4387 	-146.8791
